rank,model,data_branch,tuning_method,validation_type,augmentation_strategy,MAE,RMSE,R2,MAPE_%,interpretation_note,branch_id
106,XGBoost,N,grid,loeo,none,46.53413848876953,59.61825509581138,0.013147622180354257,29.625563979782427,"LOEO-CV (honest, n=10); tuning:grid",FUSION_N_CT_grid
107,XGBoost,N,none,loeo,none,46.552085876464844,58.679561493025105,0.04397909397707345,28.7624587436362,"LOEO-CV (honest, n=10)",FUSION_N_ST
108,XGBoost,A,random,loeo,feature_scaling,46.61649627685547,56.52819622887115,0.11279511315805568,28.604263164883985,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",FUSION_A_CT_random_feature_scaling
109,XGBoost,A,grid,loeo,feature_scaling,46.92334747314453,59.21318513297832,0.02651219466629151,28.363421420253843,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_A_A_CT_grid_feature_scaling
110,XGBoost,A,random,loeo,grouped_scaling,47.102447509765625,61.26408132272717,-0.042090701953174214,28.54700715769048,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",FUSION_A_CT_random_grouped_scaling
111,RandomForest,N,random,loeo,none,47.1365,59.06075865157845,0.031517645188786525,30.72500163443353,"LOEO-CV (honest, n=10); tuning:random",SOLO_R_N_CT_random
112,RandomForest,N,grid,loeo,none,47.1365,59.06075865157845,0.031517645188786525,30.72500163443353,"LOEO-CV (honest, n=10); tuning:grid",SOLO_R_N_CT_grid
113,RandomForest,N,none,loeo,none,47.380425000000024,59.09598494562968,0.0303620143060368,31.743312908188297,"LOEO-CV (honest, n=10)",SOLO_R_N_ST
114,RandomForest,N,none,loeo,none,47.425946428571436,60.27082832346072,-0.008574515518013692,32.05050450187016,"LOEO-CV (honest, n=10)",FUSION_N_ST
115,XGBoost,A,none,loeo,feature_noise,47.4587905883789,59.74654485261384,0.008895928904098516,29.490822765224706,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
116,XGBoost,N,grid,loeo,none,48.35119476318359,60.78597171540688,-0.025889056911129193,30.918736666932467,"LOEO-CV (honest, n=10); tuning:grid",SOLO_A_N_CT_grid
117,Ridge,N,none,loeo,none,48.68942467274201,84.29088249161344,-0.9726719598896592,28.051581296177307,"LOEO-CV (honest, n=10)",SOLO_R_N_ST
118,XGBoost,N,random,loeo,none,49.202093505859374,61.50103355653619,-0.05016731826508969,32.15032580790901,"LOEO-CV (honest, n=10); tuning:random",SOLO_A_N_CT_random
119,XGBoost,A,random,loeo,feature_noise,49.46134033203125,59.90532176870392,0.0036211955465486056,31.369174258843373,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",FUSION_A_CT_random_feature_noise
120,XGBoost,A,grid,loeo,feature_noise,49.69487609863281,60.84667853015873,-0.027939186368754143,30.961003165346533,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_A_A_CT_grid_feature_noise
121,SVR,N,random,loeo,none,49.79410008462102,63.976650429771055,-0.13641423893036997,35.01930058931643,"LOEO-CV (honest, n=10); tuning:random",SOLO_R_N_CT_random
122,SVR,N,grid,loeo,none,49.81505631047086,63.98633658618968,-0.13675837446341998,35.02285695375068,"LOEO-CV (honest, n=10); tuning:grid",SOLO_R_N_CT_grid
123,XGBoost,A,grid,loeo,grouped_scaling,49.96862030029297,62.23598125061841,-0.07541664113994417,31.17428970647897,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",FUSION_A_CT_grid_grouped_scaling
124,XGBoost,A,random,loeo,feature_noise,50.14956512451172,60.55001380417441,-0.0179399592096241,30.93955394336169,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_A_A_CT_random_feature_noise
125,XGBoost,A,grid,loeo,grouped_scaling,50.27948226928711,60.50278649664141,-0.016352649411296882,30.717655657435966,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_A_A_CT_grid_grouped_scaling
126,XGBoost,N,none,loeo,none,50.874935913085935,64.24974411253773,-0.14613684646001635,31.72922565800109,"LOEO-CV (honest, n=10)",SOLO_A_N_ST
127,RandomForest,A,none,loeo,feature_scaling,51.09998611111112,62.282086471849304,-0.0770105964941219,33.10640728430515,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_ST_feature_scaling
128,SVR,N,random,loeo,none,51.17302999799375,64.42143668337691,-0.15227060195362174,34.98716081722705,"LOEO-CV (honest, n=10); tuning:random",FUSION_N_CT_random
129,SVR,N,grid,loeo,none,51.17302999799375,64.42143668337691,-0.15227060195362174,34.98716081722705,"LOEO-CV (honest, n=10); tuning:grid",FUSION_N_CT_grid
130,RandomForest,A,none,loeo,feature_noise,51.21884365079366,63.98582642643383,-0.1367402479041,32.99750815500826,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
131,RandomForest,A,grid,loeo,feature_scaling,51.446000000000005,61.59419615515735,-0.05335134339712755,33.94157728316458,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_A_A_CT_grid_feature_scaling
132,XGBoost,A,grid,loeo,feature_noise,51.489996337890624,62.83440995587233,-0.09619736137830515,32.41715345139697,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",FUSION_A_CT_grid_feature_noise
133,RandomForest,N,grid,loeo,none,51.52915714285714,62.454073059739244,-0.08296695211171623,35.54927443784685,"LOEO-CV (honest, n=10); tuning:grid",FUSION_N_CT_grid
134,RandomForest,N,random,loeo,none,51.52915714285714,62.45407305973925,-0.08296695211171645,35.54927443784685,"LOEO-CV (honest, n=10); tuning:random",FUSION_N_CT_random
135,RandomForest,A,random,loeo,feature_scaling,51.67747142857142,61.54837713697075,-0.051784781087429455,33.9304742463885,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_A_A_CT_random_feature_scaling
136,RandomForest,A,grid,loeo,grouped_scaling,51.98351445915195,64.04262361605333,-0.13875920460324775,34.176606101966165,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_R_A_CT_grid_grouped_scaling
137,RandomForest,A,random,loeo,grouped_scaling,51.98351445915195,64.04262361605333,-0.13875920460324798,34.17660610196617,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_R_A_CT_random_grouped_scaling
138,RandomForest,A,none,loeo,feature_noise,52.26821091269843,65.41757366860706,-0.1881808108659082,33.511224317157385,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_ST_feature_noise
139,Ridge,A,none,loeo,feature_noise,52.37595621929823,90.29945464377205,-1.2639348497407172,30.679341457964526,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
140,RandomForest,A,random,loeo,feature_noise,52.61800000000001,65.76049045589609,-0.2006702700676628,34.18889067753754,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",FUSION_A_CT_random_feature_noise
141,RandomForest,A,grid,loeo,feature_noise,52.61800000000001,65.76049045589609,-0.2006702700676628,34.18889067753754,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",FUSION_A_CT_grid_feature_noise
142,RandomForest,A,none,loeo,grouped_scaling,52.677847222222226,64.61887979208366,-0.15934453703227014,34.3691653865495,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_ST_grouped_scaling
143,RandomForest,A,random,loeo,feature_scaling,52.678719769119745,64.53243838510238,-0.15624487502451223,34.88123777558944,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_R_A_CT_random_feature_scaling
144,RandomForest,N,none,loeo,none,52.70500238095237,62.731730228087535,-0.09261762600600054,36.27064357788447,"LOEO-CV (honest, n=10)",SOLO_A_N_ST
145,RandomForest,A,none,loeo,grouped_scaling,52.78024107142859,63.61472774317785,-0.1235929760303196,34.33094883026866,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_ST_grouped_scaling
146,RandomForest,A,none,loeo,feature_noise,52.8051107142857,65.79318209407236,-0.20186434980905155,34.24667247122933,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_ST_feature_noise
147,RandomForest,A,grid,loeo,feature_noise,52.94,64.29669789343772,-0.14781265461491677,34.310597483075895,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_A_A_CT_grid_feature_noise
148,SVR,A,random,loeo,feature_scaling,53.0014367125646,64.7106845241934,-0.16264106338682205,36.103154309103594,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_A_A_CT_random_feature_scaling
149,SVR,A,grid,loeo,feature_scaling,53.0014367125646,64.7106845241934,-0.16264106338682205,36.103154309103594,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_A_A_CT_grid_feature_scaling
150,SVR,A,random,loeo,grouped_scaling,53.00590774720274,64.62658132946908,-0.15962090416845442,36.09410740319056,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_A_A_CT_random_grouped_scaling
151,SVR,A,grid,loeo,grouped_scaling,53.00590774720274,64.62658132946908,-0.15962090416845442,36.09410740319056,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_A_A_CT_grid_grouped_scaling
152,SVR,A,random,loeo,grouped_scaling,53.04440448967017,64.04488670070647,-0.1388396870653299,35.27602638034736,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_R_A_CT_random_grouped_scaling
153,SVR,A,grid,loeo,grouped_scaling,53.04440448967017,64.04488670070647,-0.1388396870653299,35.27602638034736,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_R_A_CT_grid_grouped_scaling
154,SVR,A,random,loeo,feature_noise,53.04782384240234,64.72630717631542,-0.1632025079012187,36.11902342781449,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_A_A_CT_random_feature_noise
155,SVR,A,grid,loeo,feature_noise,53.04782384240234,64.72630717631542,-0.1632025079012187,36.11902342781449,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_A_A_CT_grid_feature_noise
156,SVR,A,random,loeo,feature_noise,53.098022368076826,64.09256248178006,-0.14053584997067525,35.24704995571069,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_R_A_CT_random_feature_noise
